,Age,Civil,Can/US,Income
634,48.03332,17.39569,6.809072,75051.228
635,53.20232,10.940897,10.906475,74838.532
636,25.96213,5.649833,14.775159,53378.723
637,38.67069,6.134217,3.74418,41237.391
638,35.78327,11.526934,6.598072,113914.425
639,34.9384,20.770346,7.823761,87796.829
640,37.44317,15.425502,13.375052,30744.308
641,69.60108,21.074965,4.605309,116386.073
642,52.90733,9.774969,6.460077,69567.823
643,68.69011,7.497454,9.563415,73226.214
644,55.09481,3.864962,9.945585,-14830.067
645,67.07683,10.914839,22.025543,58685.322
646,64.60436,19.969418,3.712579,55999.897
647,27.63458,27.850504,2.089751,68015.352
648,66.8052,16.58827,7.368538,7031.722
649,35.29128,13.443504,1.644822,48643.52
650,49.67055,18.558896,3.633789,43414.954
651,55.29035,12.39914,6.822689,62404.015
652,18.28464,19.716937,9.672767,93687.871
653,30.74036,10.434613,14.217034,21458.864
654,48.80313,11.77773,11.870801,56536.578
655,52.77725,20.861346,10.920631,84165.171
656,51.22154,26.226847,8.775374,74851.773
657,77.0692,18.212444,5.154341,89913.152
658,60.733,12.15695,3.905253,104990.43
659,38.08039,19.63335,9.301569,22421.64
660,46.27902,16.4628,5.898183,50384.73
661,57.39433,25.39589,11.212312,42455.78
