,Age,Civil,Can/US,Income
635,59.3356,10.365678,10.536666,64477.68
636,37.39269,15.86435,10.209609,62021.24
637,35.74371,12.544845,9.442779,47635.66
638,33.95307,19.560589,8.021384,79937.96
639,34.98744,16.246148,10.874024,108854.92
640,41.40355,16.490164,8.101631,39267.32
641,66.82308,18.282111,8.143597,102794.21
642,45.90171,6.118695,10.318994,43960.73
643,64.7722,14.054955,10.34335,51984.98
644,52.11433,12.439059,6.898963,35047.29
645,59.45805,17.86183,18.283235,52955.85
646,59.1975,19.618144,10.670965,50377.97
647,30.45243,25.157721,2.21649,61143.09
648,65.84589,16.501901,7.507231,50847.62
649,36.58245,10.441815,5.324681,42185.41
650,42.91766,21.52909,7.129802,57795.32
651,57.35627,16.293978,8.29816,44697.15
652,24.52179,14.73238,8.210111,68701.42
653,30.70512,16.717974,10.518345,44046.09
654,52.56457,14.932793,9.11483,61739.76
655,52.19543,23.100133,8.169543,63117.63
656,46.74795,23.531891,6.393891,55435.77
657,71.77202,19.986267,5.172107,84714.72
658,63.04903,12.46817,6.701814,123299.03
659,36.01423,10.86104,9.542739,59217.68
660,51.99702,22.30372,8.91232,80633.56
661,59.85363,25.38564,8.548289,78022.61
