,Age,Civil,Can/US,Income
617,48.07898,23.906508,8.554709,87457.403
618,48.87152,6.861429,16.388222,81229.696
619,57.95672,15.830879,11.310714,67295.323
620,41.97288,11.093788,13.477306,28028.568
621,55.51393,18.458223,11.173754,69502.159
622,58.03373,26.735506,12.060261,69384.175
623,87.47924,8.375435,11.156028,67441.795
624,51.94749,17.477152,10.184444,42235.871
625,44.38916,23.116018,13.196064,50299.38
626,47.34662,7.382489,9.506801,29806.214
627,33.06593,26.629495,9.319548,16715.427
628,53.92173,20.770727,10.779404,60249.356
629,37.07451,14.022675,16.687551,8668.262
630,35.35041,19.321451,14.982743,73033.845
631,70.49616,21.589464,7.916275,26031.666
632,18.44201,7.834916,13.760145,54999.185
633,91.35162,19.277259,11.070396,34697.274
634,49.57121,17.477176,6.905379,74717.951
635,54.70112,11.320964,10.90525,74579.715
636,25.11715,5.075719,14.589684,52204.665
637,40.29684,6.536568,3.506491,39988.77
638,36.5917,10.426618,6.723756,112901.819
639,34.53406,20.875785,7.656336,84344.823
640,38.85154,15.212082,13.313383,31236.828
641,68.3427,20.312446,4.701038,114896.839
642,52.67254,9.705896,6.713958,69323.03
643,68.41394,7.577482,9.435316,72677.784
644,55.65354,4.90256,10.013284,-16503.096
645,66.64566,10.890645,21.364918,59571.249
646,65.02683,20.079152,3.571368,56686.638
647,27.84804,27.588519,2.123278,67371.593
648,67.87623,16.715994,7.574372,7749.832
649,34.41451,13.500359,1.3708,48543.914
650,49.06836,18.667105,3.731789,42105.798
651,56.68457,12.473911,6.396239,63876.963
652,18.14603,19.271489,9.710752,94030.219
653,30.32929,10.816728,14.786787,22137.818
654,50.13244,11.591178,11.843544,54291.916
655,50.95879,20.933389,11.091949,82142.251
656,51.96257,27.154441,9.139407,72471.453
657,74.7744,18.42031,5.098074,84457.815
658,66.6151,12.10903,3.489334,106989.96
659,36.87297,19.35076,9.475317,22577.06
660,45.33538,15.61008,5.495109,51130.16
661,60.8825,24.58455,10.815434,37861.13
